,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
13472186,2011-04-03 00:01:40.0000002,14.1,2011-04-03 00:01:40 UTC,-74.00019,40.718336,-73.956801,40.764745,1
12508194,2012-03-22 07:14:24.0000002,6.1,2012-03-22 07:14:24 UTC,-73.965017,40.764308,-73.98105699999999,40.760887,1
928784,2011-04-22 10:14:49.0000005,7.3,2011-04-22 10:14:49 UTC,-73.98478399999999,40.736512,-73.976727,40.751746000000004,1
17076715,2012-11-14 21:24:52.0000002,23.0,2012-11-14 21:24:52 UTC,-73.863088,40.769211999999996,-73.95195,40.729382,1
17424218,2009-11-16 21:23:00.00000055,5.3,2009-11-16 21:23:00 UTC,-74.00921,40.706383,-74.009173,40.716762,1
6403066,2010-11-13 07:21:00.0000008,45.0,2010-11-13 07:21:00 UTC,-73.971663,40.757812,-73.789273,40.64179,1
44645532,2011-06-08 04:32:42.0000001,20.1,2011-06-08 04:32:42 UTC,-73.990166,40.756562,-73.92326800000001,40.825475,2
416416,2011-11-04 01:30:04.0000002,5.7,2011-11-04 01:30:04 UTC,-74.001563,40.739345,-74.008126,40.723898,1
49651743,2009-03-24 23:06:00.000000173,3.7,2009-03-24 23:06:00 UTC,-73.97430200000001,40.761193,-73.97194300000001,40.759643,5
11719767,2013-09-03 07:36:50.0000005,5.5,2013-09-03 07:36:50 UTC,-73.985698,40.748746999999995,-73.974357,40.744135,1
13246898,2010-05-15 19:25:39.0000009,6.1,2010-05-15 19:25:39 UTC,-73.978788,40.755519,-73.975802,40.765463000000004,1
20519721,2011-01-16 00:21:00.00000087,8.5,2011-01-16 00:21:00 UTC,-73.959753,40.777136999999996,-73.96654699999999,40.804235,1
34023783,2010-05-26 16:15:00.0000008,4.1,2010-05-26 16:15:00 UTC,-73.959427,40.774613,-73.952647,40.780213,5
38970654,2015-05-01 17:29:32.0000001,8.0,2015-05-01 17:29:32 UTC,-73.99208068847656,40.75920867919922,-73.98408508300781,40.78045654296875,1
40845743,2013-09-21 18:38:40.0000002,9.5,2013-09-21 18:38:40 UTC,-73.995559,40.695197,-73.97470200000001,40.687740999999995,1
17781331,2009-02-17 18:07:37.0000004,17.5,2009-02-17 18:07:37 UTC,-73.97411,40.750564000000004,-73.88238,40.755801,1
23083708,2009-05-11 19:55:08.0000001,4.1,2009-05-11 19:55:08 UTC,-73.959091,40.799481,-73.96740600000001,40.802026,1
16496513,2011-06-07 22:37:09.0000003,15.7,2011-06-07 22:37:09 UTC,-73.9773,40.7519,-74.0125,40.7015,1
1573188,2009-05-31 05:41:33.0000001,5.3,2009-05-31 05:41:33 UTC,-73.93431700000001,40.797407,-73.91787099999999,40.807013,1
49180723,2010-06-16 19:34:22.0000002,9.7,2010-06-16 19:34:22 UTC,-74.012526,40.707815999999994,-73.98754699999999,40.744759,2
52842120,2012-03-03 21:56:00.00000078,8.9,2012-03-03 21:56:00 UTC,-74.00739200000001,40.733257,-73.987243,40.729388,4
55118441,2013-12-19 14:45:00.0000002,9.5,2013-12-19 14:45:00 UTC,-73.978083,40.788452,-73.979435,40.771332,1
51449542,2014-01-21 14:58:00.00000038,29.5,2014-01-21 14:58:00 UTC,-73.99119,40.750195,-74.006843,40.705932000000004,3
11242259,2015-04-07 21:53:08.0000005,18.0,2015-04-07 21:53:08 UTC,-73.99681854248048,40.73598861694336,-73.9678192138672,40.79391860961913,1
44829723,2009-08-05 09:50:27.0000002,23.7,2009-08-05 09:50:27 UTC,-73.953172,40.787591,-74.01467099999999,40.709887,1
31509903,2014-03-19 10:32:00.00000058,6.0,2014-03-19 10:32:00 UTC,-73.993362,40.733317,-73.995473,40.740992,1
12636677,2014-04-13 12:25:00.000000154,24.0,2014-04-13 12:25:00 UTC,-73.97833,40.76347,-73.96477,40.80675,1
24085207,2012-07-29 17:04:36.0000001,49.8,2012-07-29 17:04:36 UTC,-73.992122,40.748577000000004,-73.806072,40.665271999999995,1
3778526,2009-03-01 09:10:14.0000002,3.7,2009-03-01 09:10:14 UTC,-73.983436,40.746818,-73.988475,40.73988,1
54928616,2012-06-02 22:07:00.00000099,4.9,2012-06-02 22:07:00 UTC,-73.982445,40.775478,-73.988803,40.763712,1
1842891,2011-12-09 21:47:00.00000091,7.7,2011-12-09 21:47:00 UTC,-73.97313,40.764152,-73.987082,40.748315000000005,1
38589960,2009-02-18 08:48:00.000000231,7.3,2009-02-18 08:48:00 UTC,-73.993193,40.749672,-74.00768199999999,40.731123,5
14190887,2011-10-11 22:04:14.0000001,4.1,2011-10-11 22:04:14 UTC,-73.962199,40.776363,-73.971793,40.765764000000004,1
42307589,2014-08-20 22:24:00.00000086,7.0,2014-08-20 22:24:00 UTC,-73.97203,40.75652,-73.98601,40.75225,2
1032411,2011-11-15 21:22:52.0000003,9.7,2011-11-15 21:22:52 UTC,-73.98963,40.735626,-73.985599,40.763121000000005,1
7083160,2012-02-02 13:56:00.000000101,4.5,2012-02-02 13:56:00 UTC,-73.992378,40.728833,-73.988072,40.73502,1
12487121,2015-05-07 08:12:06.0000006,12.5,2015-05-07 08:12:06 UTC,-73.980224609375,40.735176086425774,-74.01091766357422,40.70179748535156,1
7891124,2012-03-03 21:43:30.0000001,7.3,2012-03-03 21:43:30 UTC,-73.968164,40.800219,-73.95713,40.786021999999996,1
45863790,2011-06-17 12:28:00.00000058,4.1,2011-06-17 12:28:00 UTC,0.0,0.0,0.0,0.0,5
47390654,2012-10-09 18:39:00.000000164,4.0,2012-10-09 18:39:00 UTC,-73.93495300000001,40.800987,-73.94103199999999,40.798384999999996,5
38076415,2011-01-25 16:02:47.0000001,7.7,2011-01-25 16:02:47 UTC,-73.97550600000001,40.75789,-73.96085,40.774992,1
12938380,2011-01-14 19:51:00.000000221,12.9,2011-01-14 19:51:00 UTC,-73.992457,40.728770000000004,-73.9608,40.7782,1
3885476,2013-11-10 06:31:00.00000010,8.0,2013-11-10 06:31:00 UTC,-73.975213,40.757695,-73.99458,40.750234999999996,2
41458016,2012-08-12 14:05:43.0000002,6.5,2012-08-12 14:05:43 UTC,-73.999166,40.739403,-73.988351,40.743763,1
30433608,2015-01-31 21:23:24.0000004,11.5,2015-01-31 21:23:24 UTC,-73.9706802368164,40.75807189941406,-74.00410461425781,40.74281311035156,1
50164779,2009-03-07 14:04:15.0000001,7.3,2009-03-07 14:04:15 UTC,-73.961613,40.77709,-73.96409,40.799774,1
34207430,2010-03-31 06:52:00.00000022,7.3,2010-03-31 06:52:00 UTC,-73.992758,40.737167,-73.97065500000001,40.756221999999994,5
271308,2010-06-08 15:29:00.000000191,14.1,2010-06-08 15:29:00 UTC,-73.982623,40.772746999999995,-74.004793,40.729552000000005,1
53004426,2012-06-10 21:54:10.0000002,4.5,2012-06-10 21:54:10 UTC,-73.977202,40.790112,-73.981512,40.781237,1
18285176,2014-10-04 19:10:47.0000002,5.5,2014-10-04 19:10:47 UTC,-73.96889499999999,40.764276,-73.97819100000001,40.759646000000004,2
41862524,2009-08-06 21:02:00.000000140,8.9,2009-08-06 21:02:00 UTC,-73.98778,40.738603000000005,-73.964832,40.770175,1
1834255,2013-03-05 22:01:08.0000001,15.0,2013-03-05 22:01:08 UTC,-73.96563,40.761996,-73.96449799999999,40.792631,2
6149840,2012-04-03 12:15:11.0000001,4.1,2012-04-03 12:15:11 UTC,-73.98353399999999,40.752177,-73.979711,40.744552,1
47000984,2015-03-10 15:28:28.0000004,10.5,2015-03-10 15:28:28 UTC,-73.98123931884766,40.75287628173828,-73.99527740478516,40.72617721557617,6
41603814,2012-09-12 11:12:03.0000001,8.5,2012-09-12 11:12:03 UTC,-73.968162,40.79208,-73.95452399999999,40.778969000000004,1
30703037,2011-09-01 08:31:00.000000152,8.1,2011-09-01 08:31:00 UTC,-73.96973,40.756707,-73.988013,40.764767,1
39396724,2009-08-01 20:38:00.000000116,9.7,2009-08-01 20:38:00 UTC,-73.98392199999999,40.755333,-73.996402,40.727303000000006,1
49487767,2009-09-30 15:56:00.000000128,4.9,2009-09-30 15:56:00 UTC,-73.978252,40.754508,-73.985235,40.762977,3
26165376,2012-12-12 09:27:17.0000001,8.0,2012-12-12 09:27:17 UTC,-73.970091,40.758928000000004,-73.960977,40.770837,1
33974758,2012-03-08 09:53:00.000000120,13.7,2012-03-08 09:53:00 UTC,-74.002136,40.750918,-73.95666,40.788512,2
48030313,2015-04-07 20:20:02.0000003,10.5,2015-04-07 20:20:02 UTC,-73.98741912841797,40.73284912109375,-73.97187042236328,40.747169494628906,2
25386278,2009-07-23 18:45:00.000000205,10.5,2009-07-23 18:45:00 UTC,-73.969433,40.757445000000004,-73.992628,40.737392,1
43519750,2014-09-18 11:13:28.0000003,12.0,2014-09-18 11:13:28 UTC,-73.959571,40.76283,-73.975622,40.760601,1
2787996,2014-09-13 01:41:42.0000005,5.0,2014-09-13 01:41:42 UTC,-73.988312,40.724045000000004,-73.981047,40.73623,1
43063665,2010-07-31 09:50:36.0000002,7.3,2010-07-31 09:50:36 UTC,-73.982333,40.76893,-73.993554,40.747,1
49584701,2014-06-18 00:15:00.00000040,17.0,2014-06-18 00:15:00 UTC,-73.984753,40.737152,-73.944553,40.700412,2
11096617,2013-09-10 22:13:00.00000062,7.0,2013-09-10 22:13:00 UTC,-74.002865,40.733287,-74.0095,40.715502,1
33511324,2011-02-14 20:34:00.00000073,7.3,2011-02-14 20:34:00 UTC,-73.96198299999999,40.810355,-73.976615,40.786607000000004,2
41620024,2010-02-14 14:06:21.0000001,7.7,2010-02-14 14:06:21 UTC,-73.983361,40.761332,-73.97296300000001,40.780317,1
38396210,2013-06-24 17:13:00.000000161,24.0,2013-06-24 17:13:00 UTC,-73.989998,40.76197,-73.99075699999999,40.70026,1
34757257,2012-05-14 06:58:37.0000002,4.9,2012-05-14 06:58:37 UTC,-73.98602199999999,40.768029999999996,-73.976668,40.760718,1
9837030,2012-11-04 20:19:00.000000131,13.0,2012-11-04 20:19:00 UTC,-73.993753,40.762232,-73.988392,40.727412,1
29799869,2014-02-02 10:39:22.0000003,5.5,2014-02-02 10:39:22 UTC,-73.982129,40.772748,-73.977427,40.784339,1
7242916,2011-03-11 15:22:53.0000007,5.7,2011-03-11 15:22:53 UTC,-73.980482,40.785602000000004,-73.968586,40.799888,3
27248527,2012-08-21 08:28:56.0000002,9.3,2012-08-21 08:28:56 UTC,-73.983086,40.735028,-74.008471,40.720085,1
49331309,2009-05-15 19:44:02.0000002,6.5,2009-05-15 19:44:02 UTC,-73.995037,40.739985,-73.978383,40.762291999999995,2
54974521,2015-04-15 07:45:09.0000007,5.0,2015-04-15 07:45:09 UTC,-73.99124145507811,40.7497444152832,-73.98625183105469,40.744155883789055,1
48088792,2013-09-13 00:54:00.00000032,17.0,2013-09-13 00:54:00 UTC,-73.952872,40.791805,-74.00325699999999,40.732766999999996,1
20618821,2013-01-11 07:28:00.000000130,5.5,2013-01-11 07:28:00 UTC,-73.945415,40.77833,-73.955122,40.777770000000004,1
39045600,2010-03-09 22:48:00.000000106,4.9,2010-03-09 22:48:00 UTC,-73.982557,40.771522,-73.989135,40.774365,2
20850316,2013-10-25 17:10:43.0000002,23.0,2013-10-25 17:10:43 UTC,-73.962038,40.810655,-73.969157,40.756785,1
8758303,2014-11-03 12:57:37.0000001,7.5,2014-11-03 12:57:37 UTC,-73.98042099999999,40.720552000000005,-73.984562,40.729687,1
5347854,2012-03-20 18:27:20.0000003,4.9,2012-03-20 18:27:20 UTC,-73.98611,40.745940000000004,-73.991732,40.735341999999996,1
10127907,2015-02-24 11:56:02.0000003,9.5,2015-02-24 11:56:02 UTC,-73.98890686035155,40.69222259521485,-74.00469970703125,40.716133117675774,1
11437730,2014-11-02 14:49:00.00000097,14.0,2014-11-02 14:49:00 UTC,-73.993047,40.742667,-73.972472,40.764817,1
52912994,2012-02-19 19:42:06.0000004,16.9,2012-02-19 19:42:06 UTC,-74.000457,40.742486,-73.923371,40.761095000000005,1
17960153,2009-03-26 12:13:10.0000001,6.1,2009-03-26 12:13:10 UTC,-73.983981,40.780489,-73.96794,40.797363,1
20902435,2013-05-16 07:53:00.000000195,7.5,2013-05-16 07:53:00 UTC,-73.990973,40.7508,-74.005892,40.73016,1
5766737,2014-09-03 10:37:13.0000001,12.5,2014-09-03 10:37:13 UTC,-73.962456,40.77,-73.98790699999999,40.741126,1
3540576,2015-06-02 07:07:39.0000004,4.0,2015-06-02 07:07:39 UTC,-73.96253204345702,40.767391204833984,-73.95326232910156,40.7646598815918,2
12199998,2009-04-05 10:04:00.000000114,6.5,2009-04-05 10:04:00 UTC,-73.98469300000001,40.759112,-73.994667,40.740517,2
41979324,2014-03-05 20:51:49.0000004,19.5,2014-03-05 20:51:49 UTC,-73.992405,40.724391,-73.970332,40.783869,1
3467825,2010-01-01 20:33:00.000000114,7.3,2010-01-01 20:33:00 UTC,-73.988247,40.724833000000004,-74.006518,40.738588,1
10544721,2013-03-27 19:53:00.000000211,9.0,2013-03-27 19:53:00 UTC,-74.003345,40.726957,-74.0045,40.747265000000006,5
9231771,2009-06-05 17:53:24.0000005,9.3,2009-06-05 17:53:24 UTC,-73.993808,40.751740000000005,-73.981047,40.767624,1
24673379,2014-12-08 17:29:24.0000001,3.5,2014-12-08 17:29:24 UTC,-73.953837,40.775171,-73.95640300000001,40.771586,1
2877817,2009-03-03 09:13:00.00000051,11.7,2009-03-03 09:13:00 UTC,-73.98865,40.76403,-74.010412,40.720292,1
28990968,2011-09-12 12:15:47.0000001,7.3,2011-09-12 12:15:47 UTC,-74.00075600000001,40.725835,-74.006186,40.743811,2
39686140,2013-11-27 08:19:00.00000063,5.5,2013-11-27 08:19:00 UTC,-74.016038,40.715462,-74.01128,40.72159,5
8928994,2014-03-10 23:15:10.0000002,15.0,2014-03-10 23:15:10 UTC,-74.006209,40.714462,-73.990402,40.665240000000004,1
11060880,2014-03-20 23:30:12.0000002,6.5,2014-03-20 23:30:12 UTC,-74.004083,40.742094,-73.985253,40.735788,1
29569353,2009-08-14 17:30:14.0000002,9.3,2009-08-14 17:30:14 UTC,-73.987011,40.776157,-73.994649,40.750440000000005,1
20159924,2012-12-31 23:57:56.0000001,15.0,2012-12-31 23:57:56 UTC,-73.97685,40.764368,-73.91137900000001,40.747178000000005,1
15291924,2012-04-05 13:25:36.0000002,6.5,2012-04-05 13:25:36 UTC,-73.970823,40.798272999999995,-73.95598199999999,40.787948,1
1443240,2013-05-21 00:17:00.00000045,5.0,2013-05-21 00:17:00 UTC,-73.97303000000001,40.752041999999996,-73.977175,40.745387,5
3286192,2013-06-18 16:19:00.00000018,13.5,2013-06-18 16:19:00 UTC,-73.97331700000001,40.750867,-73.991122,40.747067,1
29215955,2009-08-25 09:56:23.0000002,6.5,2009-08-25 09:56:23 UTC,-73.983035,40.744606,-73.97535400000001,40.761604,1
2237508,2009-02-11 17:28:00.00000081,5.7,2009-02-11 17:28:00 UTC,-73.970607,40.763045,-73.95798,40.776922,1
26204531,2009-03-03 10:15:30.0000001,34.25,2009-03-03 10:15:30 UTC,-73.862659,40.769994,-73.986561,40.74296,2
47458009,2013-07-24 19:01:00.000000126,4.5,2013-07-24 19:01:00 UTC,-73.98495799999999,40.670825,-73.98461,40.664137,1
54160506,2011-08-25 11:31:18.0000001,7.7,2011-08-25 11:31:18 UTC,-73.975358,40.777341,-73.953388,40.788407,1
22320863,2013-12-09 05:05:51.0000003,39.33,2013-12-09 05:05:51 UTC,-73.98331,40.76596,-73.865664,40.770846,2
44680507,2011-08-25 12:47:00.00000049,5.7,2011-08-25 12:47:00 UTC,-73.971488,40.754987,-73.980705,40.746196999999995,1
14408917,2009-01-31 06:55:00.00000029,7.7,2009-01-31 06:55:00 UTC,-73.981137,40.740717,-73.97916500000001,40.765021999999995,1
54178843,2012-12-18 20:37:55.0000002,10.0,2012-12-18 20:37:55 UTC,-73.98679,40.761328000000006,-73.961224,40.760216,1
11037044,2009-04-03 22:21:00.00000051,6.9,2009-04-03 22:21:00 UTC,-73.992077,40.729163,-73.97976,40.74491,1
32969072,2011-10-23 17:25:00.0000006,45.0,2011-10-23 17:25:00 UTC,-73.959275,40.759352,-73.78990999999999,40.646941999999996,1
32606078,2010-03-10 02:09:00.00000039,17.7,2010-03-10 02:09:00 UTC,0.0,0.0,0.0,0.0,1
52641438,2009-06-02 07:21:00.00000098,7.3,2009-06-02 07:21:00 UTC,-73.99079300000001,40.750895,-73.974758,40.741923,5
54945201,2014-01-25 17:29:03.0000002,4.5,2014-01-25 17:29:03 UTC,-73.956615,40.767603,-73.965367,40.769688,2
27090555,2012-09-15 03:32:00.00000033,18.5,2012-09-15 03:32:00 UTC,-73.971212,40.76246,-74.00549699999999,40.709082,1
14659149,2012-03-30 17:40:00.000000166,8.9,2012-03-30 17:40:00 UTC,-73.988975,40.748182,-74.00151,40.724911999999996,2
30092913,2009-10-22 01:42:00.00000021,4.9,2009-10-22 01:42:00 UTC,-74.00435,40.751103,-74.004582,40.752137,2
39648057,2011-05-20 00:38:13.0000006,19.3,2011-05-20 00:38:13 UTC,-73.995176,40.750516,-73.971411,40.680955,1
51344425,2014-08-04 17:58:00.00000093,6.5,2014-08-04 17:58:00 UTC,-73.987447,40.733067,-74.002172,40.740632,1
14798810,2015-04-08 10:17:00.0000003,6.5,2015-04-08 10:17:00 UTC,-73.98507690429686,40.73244857788085,-73.9961166381836,40.73833847045898,2
39711318,2012-12-12 07:42:12.0000001,10.5,2012-12-12 07:42:12 UTC,-73.982832,40.770589,-73.980315,40.754798,1
39067507,2013-08-31 21:01:02.0000004,16.0,2013-08-31 21:01:02 UTC,-73.962799,40.711994,-73.983766,40.679293,1
52452993,2009-04-18 04:37:00.00000034,13.3,2009-04-18 04:37:00 UTC,-73.99276,40.753425,-73.953695,40.799692,1
17951491,2014-03-24 12:28:00.0000004,15.5,2014-03-24 12:28:00 UTC,-73.973638,40.757932000000004,-73.997785,40.724342,1
42101324,2011-09-11 05:00:32.0000005,11.7,2011-09-11 05:00:32 UTC,-73.996488,40.715461,-73.962013,40.675299,4
20532197,2010-09-01 17:21:00.000000114,11.7,2010-09-01 17:21:00 UTC,-73.86279,40.768853,-73.910578,40.781952000000004,2
13560766,2011-11-27 16:21:03.0000002,6.1,2011-11-27 16:21:03 UTC,-73.96678,40.757327000000004,-73.982874,40.739181,1
12200280,2013-01-27 19:21:00.00000071,15.0,2013-01-27 19:21:00 UTC,-73.977737,40.786840000000005,-74.00841,40.736416999999996,1
2137942,2011-08-05 07:03:08.0000001,10.1,2011-08-05 07:03:08 UTC,-74.0139,40.7078,-73.9923,40.7493,0
24900646,2014-10-04 22:52:00.000000217,12.5,2014-10-04 22:52:00 UTC,-73.99691999999999,40.72064,-73.98808000000001,40.74819,1
20431254,2014-03-06 06:59:22.0000003,3.5,2014-03-06 06:59:22 UTC,-73.97251999999999,40.753437,-73.968294,40.760745,1
8806876,2011-02-19 11:12:00.000000147,6.1,2011-02-19 11:12:00 UTC,-73.98786199999999,40.738565,-73.999763,40.72195,1
39947986,2013-02-03 11:56:33.0000005,4.5,2013-02-03 11:56:33 UTC,-73.965141,40.791169000000004,-73.97085799999999,40.795761,1
45351233,2013-09-04 09:41:00.00000024,12.5,2013-09-04 09:41:00 UTC,-74.00157,40.746642,-73.98325799999999,40.775935,1
11194032,2010-02-28 13:39:00.000000157,35.7,2010-02-28 13:39:00 UTC,-73.786907,40.640095,-73.926152,40.752918,2
1695711,2012-04-14 19:45:00.0000003,8.5,2012-04-14 19:45:00 UTC,-73.974902,40.763257,-73.989848,40.751999999999995,5
25415449,2011-08-08 17:12:00.00000067,8.5,2011-08-08 17:12:00 UTC,-73.948065,40.71932,-73.981378,40.725583,1
11976813,2014-04-18 23:21:00.00000073,4.0,2014-04-18 23:21:00 UTC,-73.979315,40.776897,-73.986242,40.780575,1
25717742,2012-02-16 02:17:12.0000001,3.3,2012-02-16 02:17:12 UTC,-73.996055,40.725228,-73.994737,40.719623999999996,1
6692959,2011-10-27 17:23:10.0000002,15.7,2011-10-27 17:23:10 UTC,-73.977711,40.751507000000004,-74.01070899999999,40.709196999999996,1
16264258,2009-04-22 11:55:08.0000002,8.9,2009-04-22 11:55:08 UTC,-73.96248299999999,40.773237,-73.982075,40.779066,1
25741482,2015-03-05 19:15:07.0000001,15.5,2015-03-05 19:15:07 UTC,0.0,0.0,-73.97980499267578,40.78602981567383,1
22925353,2011-12-27 13:09:02.0000001,4.5,2011-12-27 13:09:02 UTC,-73.95896,40.759771,-73.968562,40.757476000000004,1
45787655,2013-02-03 20:35:00.000000163,29.3,2013-02-03 20:35:00 UTC,-73.93961,40.841325,-73.91253,40.76911,1
18608013,2009-12-30 22:53:00.00000029,5.7,2009-12-30 22:53:00 UTC,-73.98522,40.723707,-73.99152,40.735177,2
8781938,2013-01-04 19:45:00.000000113,10.5,2013-01-04 19:45:00 UTC,-73.971685,40.762707,-73.995203,40.759983,1
7095577,2015-05-05 14:32:54.0000007,10.0,2015-05-05 14:32:54 UTC,-73.98944854736328,40.73759078979492,-73.97264862060547,40.75937271118164,1
12405795,2010-07-01 08:30:36.0000003,9.3,2010-07-01 08:30:36 UTC,-73.994087,40.751154,-73.982028,40.758136,4
54532559,2009-09-01 08:52:22.0000002,7.3,2009-09-01 08:52:22 UTC,-73.98158000000001,40.763143,-74.000254,40.759134,3
39208766,2014-10-06 22:55:00.000000154,8.0,2014-10-06 22:55:00 UTC,-74.015043,40.714613,-74.00794300000001,40.705562,1
31566418,2014-07-06 17:20:00.00000029,10.5,2014-07-06 17:20:00 UTC,-73.973467,40.757442,-73.99736700000001,40.724577000000004,2
45519517,2010-07-03 16:16:26.0000002,10.9,2010-07-03 16:16:26 UTC,-74.00716899999999,40.713268,-73.98691099999999,40.725255,1
48597720,2013-05-01 05:43:00.00000012,4.0,2013-05-01 05:43:00 UTC,-73.989765,40.75674,-73.9832,40.761088,1
32919753,2010-12-05 12:21:00.00000070,5.3,2010-12-05 12:21:00 UTC,-73.968733,40.786187,-73.980648,40.774107,1
26530865,2013-03-28 20:22:01.0000004,11.0,2013-03-28 20:22:01 UTC,-73.990382,40.756108000000005,-73.98875799999999,40.739478999999996,3
30820574,2012-08-10 19:25:47.0000003,8.5,2012-08-10 19:25:47 UTC,-73.966798,40.804314,-73.982236,40.775824,1
11876316,2009-08-24 17:25:00.00000056,10.1,2009-08-24 17:25:00 UTC,-73.92870500000001,40.753475,-73.92870500000001,40.753475,1
3048693,2011-04-14 14:22:09.0000001,7.7,2011-04-14 14:22:09 UTC,-74.00555899999999,40.745773,-73.976892,40.736789,2
38114244,2009-01-27 00:00:57.0000002,5.0,2009-01-27 00:00:57 UTC,-73.97785,40.726059,-73.979853,40.727001,1
51877834,2009-10-27 08:49:00.000000183,6.9,2009-10-27 08:49:00 UTC,-73.955365,40.76489,-73.957835,40.767198,1
44048390,2011-07-20 08:16:00.00000082,8.5,2011-07-20 08:16:00 UTC,-73.985763,40.767742,-73.97381,40.753972,1
39827484,2011-04-25 07:06:00.0000006,49.8,2011-04-25 07:06:00 UTC,-73.78974699999999,40.648142,-73.985225,40.744325,1
43023629,2011-05-27 04:39:00.00000011,6.9,2011-05-27 04:39:00 UTC,-73.969563,40.790341999999995,-73.99117,40.760643,2
51312620,2013-12-08 19:06:00.00000081,10.0,2013-12-08 19:06:00 UTC,-73.97529,40.762167,-73.978365,40.750115,2
7922921,2011-12-08 17:43:00.000000173,8.1,2011-12-08 17:43:00 UTC,-73.978615,40.753807,-73.96386,40.771023,1
44033644,2011-10-21 20:20:16.0000004,7.7,2011-10-21 20:20:16 UTC,-73.991653,40.684999,-73.968497,40.674008,2
31579707,2009-03-15 11:08:49.0000006,6.5,2009-03-15 11:08:49 UTC,-73.974151,40.747188,-73.99212,40.738021999999994,2
44430762,2014-06-14 12:38:00.00000066,13.5,2014-06-14 12:38:00 UTC,-73.99364,40.7525,-73.98147,40.7558,1
21072493,2012-01-19 15:29:00.000000163,8.5,2012-01-19 15:29:00 UTC,-74.001552,40.746532,-73.977492,40.764309999999995,1
13898475,2009-06-30 15:28:00.00000073,6.9,2009-06-30 15:28:00 UTC,-73.961988,40.773478000000004,-73.967392,40.787932,1
53398243,2015-05-25 16:23:08.0000008,43.0,2015-05-25 16:23:08 UTC,-73.87081909179686,40.773681640625,-73.97480773925781,40.63471984863281,1
13290897,2012-01-31 08:53:00.000000201,6.5,2012-01-31 08:53:00 UTC,-73.981443,40.741223,-73.97009,40.756593,1
11697807,2009-08-23 01:47:05.0000002,15.7,2009-08-23 01:47:05 UTC,-73.996386,40.748545,-74.010177,40.719637,2
46495417,2012-07-17 11:34:51.0000002,6.9,2012-07-17 11:34:51 UTC,-73.979605,40.735331,-73.965554,40.754758,1
41727952,2015-02-12 22:45:18.0000007,13.5,2015-02-12 22:45:18 UTC,-73.99002838134766,40.7345085144043,-73.96251678466798,40.77288436889648,1
